season,episode,scene,speaker,deleted,sentiment,length
2,3,57,Michael,True,0.72,38
2,3,57,Man,True,-0.3875,7
2,3,57,Michael,True,0.0,5
2,3,57,Man,True,0.0,1
2,3,57,Michael,True,0.8402,16
2,3,57,Man,True,0.1154,7
2,3,57,Dwight,True,0.0,8
2,3,57,Man,True,0.0,4
2,3,57,Dwight,True,-0.7783,23
2,3,57,Man,True,-0.29600000000000004,1
2,3,57,Michael,True,0.7964,38
2,3,58,Toby,True,0.4173,4
2,3,58,Jim,True,0.2263,1
2,3,58,Toby,True,0.2263,9
2,3,58,Jim,True,0.0,1
2,3,58,Toby,True,0.0,13
2,3,58,Jim,True,0.2263,13
2,3,58,Toby,True,0.29600000000000004,15
2,3,59,Michael,True,0.8832,64
2,3,59,Carol,True,0.0,1
2,3,59,Michael,True,0.0,6
2,3,59,Carol,True,0.0,4
2,3,59,Michael,True,0.4404,4
2,3,60,Dwight,True,0.3612,17
2,3,61,Jim,True,0.34,13
2,3,61,Phyllis,True,0.0,4
2,3,61,Jim,True,0.6124,8
2,3,61,Phyllis,True,-0.29600000000000004,1
2,3,61,Jim,True,0.2263,1
2,3,62,Michael,True,0.5803,51
2,3,62,Dwight,True,0.0,3
2,3,62,Michael,True,0.0,9
2,3,62,Dwight,True,0.0,8
2,3,62,Michael,True,0.2732,4
2,3,62,Dwight,True,0.0,16
2,3,62,Michael,True,0.0,14
2,3,62,Dwight,True,0.0,7
2,3,62,Michael,True,0.0,19
2,3,62,Dwight,True,0.2732,14
2,3,62,Michael,True,0.0,7
2,3,62,Dwight,True,0.0,3
2,3,62,Michael,True,-0.29600000000000004,6
2,3,62,Dwight,True,0.6369,7
2,3,62,Michael,True,-0.5423,5
2,3,62,Dwight,True,0.0,3
2,3,62,Michael,True,-0.29600000000000004,3
2,3,63,Dwight,True,0.3182,36
2,3,64,Michael,True,0.6956,20
2,3,64,Carol,True,0.0,1
2,3,64,Michael,True,-0.7264,13
2,3,65,Dwight,True,-0.6808,8
2,4,1,Pam,False,0.3182,14
2,4,1,Jim,False,0.1864,10
2,4,2,Pam,False,0.6544,49
2,4,3,Jim,False,0.7476,13
2,4,3,Pam,False,0.0,10
2,4,3,Jim,False,0.2263,1
2,4,4,Michael,False,0.2732,51
2,4,4,Ryan,False,0.0,9
2,4,4,Michael,False,0.0,13
2,4,5,Dwight,False,0.0,14
2,4,6,Michael,False,0.2406,16
2,4,6,Ryan,False,0.5859,6
2,4,6,Michael,False,0.8832,9
2,4,6,Ryan,False,-0.2263,13
2,4,6,Michael,False,-0.3612,3
2,4,7,Michael,False,0.3612,19
2,4,8,Michael,False,0.0,17
2,4,8,Ryan,False,0.0,2
2,4,8,Michael,False,-0.29600000000000004,5
2,4,9,Michael,False,0.9136,28
2,4,9,Ryan,False,0.0,2
2,4,9,Michael,False,0.0,12
2,4,10,Michael,False,0.4199,10
2,4,11,Dwight,False,0.8832,36
2,4,12,Oscar,False,-0.29600000000000004,11
2,4,12,Dwight,False,0.0,3
2,4,12,Angela,False,0.3578,2
2,4,12,Dwight,False,0.0,9
2,4,12,Angela,False,0.4577,3
2,4,12,Dwight,False,0.0,4
2,4,12,Angela,False,0.4215,2
2,4,12,Dwight,False,0.0,5
2,4,12,Angela,False,0.4023,3
2,4,12,Oscar,False,-0.4479,8
2,4,12,Dwight,False,-0.6996,4
2,4,12,Angela,False,0.0,5
2,4,12,Oscar,False,-0.5267,6
2,4,12,Dwight,False,0.0,5
2,4,12,Angela,False,0.0,8
2,4,12,Dwight,False,0.7249,11
2,4,12,Angela,False,0.0,3
2,4,12,Dwight,False,0.4199,12
2,4,13,Dwight,False,0.0,8
2,4,13,Phyllis,False,0.0,6
2,4,13,Dwight,False,-0.5574,5
2,4,13,Phyllis,False,0.0,2
2,4,13,Dwight,False,-0.6351,6
2,4,13,Angela,False,0.25,5
2,4,13,Dwight,False,-0.3382,8
2,4,13,Angela,False,0.4753,5
2,4,13,Dwight,False,0.0,4
2,4,13,Angela,False,0.4753,3
2,4,13,Dwight,False,0.47100000000000003,17
2,4,13,Kelly,False,0.2942,2
2,4,13,Dwight,False,0.0,9
2,4,13,Kelly,False,0.0,4
2,4,13,Dwight,False,0.6876,27
2,4,14,Michael,False,0.2887,51
2,4,15,Michael,False,0.0,12
2,4,15,Ryan,False,0.29600000000000004,1
2,4,15,Michael,False,0.0772,10
2,4,16,Dwight,False,0.3736,23
2,4,17,Michael,False,0.0,5
2,4,17,Ryan,False,0.0,5
2,4,17,Michael,False,0.4588,12
2,4,17,Dwight,False,0.0772,11
2,4,17,Michael,False,0.4588,6
2,4,17,Ryan,False,0.2263,3
2,4,17,Dwight,False,-0.3595,1
2,4,17,Ryan,False,-0.0772,3
2,4,18,Dwight,False,0.2263,9
2,4,18,Michael,False,0.34,7
2,4,18,Ryan,False,-0.29600000000000004,1
2,4,19,Ryan,False,0.0,2
2,4,19,Dwight,False,0.0,17
2,4,19,Michael,False,-0.3612,17
2,4,19,Dwight,False,0.4404,9
2,4,20,Ryan,False,0.5162,40
2,4,21,Jim,False,0.9505,59
2,4,21,Stanley,False,0.0,1
2,4,21,Jim,False,0.0,2
2,4,21,Pam,False,0.0,3
2,4,21,Jim,False,0.0,10
2,4,22,Dwight,False,0.7184,16
2,4,23,Jim,False,0.2263,9
2,4,23,Angela,False,0.0,2
2,4,23,Stanley,False,0.0,7
2,4,23,Angela,False,0.0,4
2,4,23,Jim,False,0.4215,3
2,4,23,Angela,False,-0.29600000000000004,1
2,4,23,Jim,False,0.2263,2
2,4,23,Phyllis,False,0.0,4
2,4,23,Angela,False,0.0,3
2,4,23,Jim,False,0.4215,1
2,4,23,Angela,False,0.0,13
2,4,23,Dwight,False,0.7906,20
2,4,23,Jim,False,0.0,2
2,4,23,Dwight,False,-0.3818,8
2,4,23,Jim,False,0.0,8
2,4,23,Dwight,False,0.2023,4
2,4,23,Jim,False,0.6705,2
2,4,23,Dwight,False,-0.8591,42
2,4,24,Michael,False,0.9111,43
2,4,24,Ryan,False,0.29600000000000004,1
2,4,25,Jim,False,0.2263,6
2,4,26,Jim,False,0.5638,13
2,4,26,Meredith,False,0.1027,15
2,4,27,Jim,False,0.5859,1
2,4,27,Pam,False,0.0,4
2,4,27,Jim,False,0.6369,12
2,4,27,Pam,False,0.5994,6
2,4,27,Jim,False,-0.5346,37
2,4,27,Pam,False,0.0,4
2,4,27,Jim,False,0.0,1
2,4,27,Pam,False,0.0,4
2,4,27,Jim,False,0.4404,1
2,4,28,Meredith,False,-0.3182,8
2,4,29,Dwight,False,0.0,5
2,4,29,Michael,False,0.7906,8
2,4,29,Ryan,False,0.0,3
2,4,29,Dwight,False,0.0772,2
2,4,29,Michael,False,-0.7633,19
2,4,29,Ryan,False,0.0,6
2,4,29,Michael,False,0.0,3
2,4,29,Ryan,False,0.0,7
2,4,29,Michael,False,0.0,6
2,4,29,Ryan,False,0.0,10
2,4,29,Michael,False,0.0,1
2,4,29,Ryan,False,0.29600000000000004,1
2,4,29,Michael,False,0.0,9
2,4,29,Ryan,False,-0.29600000000000004,3
2,4,29,Michael,False,0.0,2
2,4,29,Ryan,False,0.0,2
2,4,29,Michael,False,0.29600000000000004,3
2,4,29,Ryan,False,0.0,7
2,4,29,Michael,False,0.0,6
2,4,29,Dwight,False,0.0,2
2,4,29,Michael,False,0.0,3
2,4,29,Ryan,False,0.0,16
2,4,29,Michael,False,0.0,1
2,4,30,Michael,False,0.2263,51
2,4,31,Ryan,False,0.0,14
2,4,31,Dwight,False,0.0,3
2,4,31,Michael,False,0.3182,17
2,4,31,Ryan,False,0.0,11
2,4,31,Michael,False,0.5707,7
2,4,31,Dwight,False,0.3291,19
2,4,31,Michael,False,0.2263,2
2,4,31,Dwight,False,0.0,8
2,4,31,Michael,False,0.5577,32
2,4,31,Dwight,False,0.0,9
2,4,31,Michael,False,0.0,8
2,4,31,Dwight,False,0.0,8
2,4,31,Ryan,False,0.0,2
2,4,31,Dwight,False,0.0,1
2,4,31,Ryan,False,0.0,2
2,4,31,Michael,False,0.7982,45
2,4,31,Dwight,False,-0.5707,1
2,4,32,Michael,False,0.0,40
2,4,33,Michael,False,0.0,12
2,4,33,Ryan,False,0.0,14
2,4,33,Michael,False,0.7895,14
2,4,34,Jim,False,0.0,6
2,4,34,Pam,False,0.2263,1
2,4,34,Jim,False,0.0,4
2,4,34,Pam,False,-0.1779,8
2,4,34,Jim,False,0.5423,6
2,4,34,Pam,False,0.079,8
2,4,34,Jim,False,0.0,1
2,4,34,Pam,False,0.0,7
2,4,34,Jim,False,0.2263,3
2,4,34,Pam,False,0.2714,5
2,4,34,Jim,False,0.34,5
2,4,34,Pam,False,0.4588,3
2,4,34,Jim,False,0.6597,9
2,4,34,Dwight,False,0.0,2
2,4,35,Michael,False,0.9282,48
2,4,35,Ryan,False,0.0,6
2,4,35,Michael,False,0.128,3
2,4,35,Ryan,False,-0.4391,3
2,4,36,Jim,False,0.0,16
2,4,36,Kevin,False,-0.34,3
2,4,36,Jim,False,0.0,3
2,4,36,Kevin,False,0.0,1
2,4,36,Oscar,False,0.0,1
2,4,36,Jim,False,0.2263,21
2,4,36,song,False,-0.4767,13
2,4,36,Jim,False,0.29600000000000004,23
2,4,36,Stanley,False,0.2263,2
2,4,37,Jim,False,0.0,2
2,4,37,Song,False,-0.4767,2
2,4,37,Jim,False,0.0,5
2,4,37,Song,False,0.0,2
2,4,37,Dwight,False,0.0,7
2,4,37,Jim,False,0.0,5
2,4,37,Dwight,False,0.0,2
2,4,37,Jim,False,0.0,2
2,4,37,Dwight,False,0.29600000000000004,9
2,4,37,Pam,False,0.4019,18
2,4,37,Dwight,False,0.0,8
2,4,37,Pam,False,0.0,4
2,4,37,Dwight,False,0.4404,24
2,4,37,Pam,False,0.0,1
2,4,37,Jim,False,0.0,1
2,4,37,Dwight,False,0.5106,21
2,4,37,Jim,False,0.0,19
2,4,37,Dwight,False,0.5719,10
2,4,37,Jim,False,0.29600000000000004,3
2,4,37,Dwight,False,0.2263,9
2,4,37,Pam,False,0.0,1
2,4,37,Song,False,-0.4767,2
2,4,37,Jim,False,0.25,2
2,4,37,Song,False,-0.4019,2
2,4,37,Roy,False,0.0,5
2,4,37,Jim,False,0.0,1
2,4,37,Pam,False,0.0,1
2,4,37,Song,False,-0.4767,2
2,4,37,Roy,False,0.0,12
2,4,37,Song,False,0.0,1
2,4,37,Roy,False,-0.5859,9
2,4,38,Stanley,False,0.0,11
2,4,38,Michael,False,0.2023,9
2,4,38,Stanley,False,0.2263,7
2,4,38,Michael,False,0.4137,32
2,4,38,Roy,False,-0.5848,22
2,4,38,Angela,False,0.0,4
2,4,38,Roy,False,0.4753,7
2,4,38,Michael,False,0.0,16
2,4,38,Jim,False,0.29600000000000004,21
2,4,38,Michael,False,0.5859,17
2,4,38,Roy,False,0.0,3
2,4,38,Michael,False,0.0,8
2,4,38,Ryan,False,0.4404,18
2,4,38,Michael,False,0.2144,12
2,4,38,Dwight,False,0.5719,5
2,4,38,Michael,False,0.0,2
2,4,38,Dwight,False,0.5719,11
2,4,38,Michael,False,0.29600000000000004,1
2,4,38,Dwight,False,0.0,3
2,4,38,Michael,False,0.0,2
2,4,38,Angela,False,0.0,5
2,4,38,Michael,False,-0.784,14
2,4,38,Kevin,False,-0.34,18
2,4,38,Michael,False,0.0,11
2,4,39,Meredith,False,0.0,1
2,4,39,Phyllis,False,0.4019,2
2,4,39,Kelly,False,0.6597,3
2,4,39,Phyllis,False,0.0,3
2,4,39,Kelly,False,0.0,4
2,4,39,Pam,False,0.4033,5
2,4,39,Phyllis,False,0.5719,4
2,4,39,Pam,False,0.0,2
2,4,39,Michael,False,0.0,17
2,4,39,Meredith,False,0.0,4
2,4,39,Kevin,False,0.0,3
2,4,40,Jim,False,0.836,25
2,4,40,Michael,False,-0.5423,19
2,4,40,Ryan,False,0.0772,3
2,4,40,Michael,False,0.0,8
2,4,40,Ryan,False,0.0,1
2,4,40,Michael,False,0.0,6
2,4,40,Ryan,False,0.0,11
2,4,40,Michael,False,0.4404,2
2,4,40,Ryan,False,0.0,4
2,4,40,Michael,False,0.4939,10
2,4,40,Dwight,False,0.0,1
2,4,40,Michael,False,0.6623,21
2,4,40,Dwight,False,0.5574,41
2,4,40,Michael,False,0.7783,17
2,4,40,Dwight,False,0.0,5
2,4,40,Michael,False,-0.1531,8
2,4,40,Dwight,False,0.0,3
2,4,40,Michael,False,0.0,3
2,4,40,Dwight,False,-0.5106,2
2,4,40,Ryan,False,-0.1513,4
2,4,41,Michael,False,-0.7777,17
2,4,42,Dwight,False,0.3129,49
2,4,42,Dwight and Michael,False,-0.4003,9
2,4,42,Dwight,False,0.0,1
2,4,42,Michael,False,0.0,6
2,4,43,Ryan,False,-0.34,7
2,4,44,Dwight and Michael,False,0.0,8
2,4,44,Dwight,False,0.0,5
2,4,44,Dwight and Michael,False,-0.4003,9
2,4,44,Dwight,False,0.0,11
2,4,45,Katy,False,0.0,1
2,4,45,Jim,False,0.0,1
2,4,45,Katy,False,0.0,3
2,4,45,Jim,False,0.4404,4
2,4,45,Katy,False,0.7003,7
2,4,45,Jim,False,0.4404,5
2,4,45,Katy,False,0.0,2
2,4,45,Jim,False,0.29600000000000004,4
2,4,45,Katy,False,0.0,14
2,4,45,Jim,False,0.0,2
2,4,45,Katy,False,0.0,6
2,4,45,Jim,False,0.0,34
2,4,45,Katy,False,0.3182,5
2,4,46,Pam,False,0.9513,25
2,4,47,Jim,False,0.5719,25
2,4,47,Katy,False,0.2263,1
2,4,47,Jim,False,0.29600000000000004,1
2,4,47,Katy,False,0.3802,5
2,4,47,Jim,False,0.3182,1
2,4,47,Katy,False,0.25,1
2,4,48,Katy,False,0.4588,9
2,4,49,Ryan,False,-0.1513,4
2,4,49,Dwight,False,0.0,4
2,4,49,Ryan,False,0.0,1
2,4,49,Dwight,False,0.4871,9
2,4,49,Ryan,False,-0.29600000000000004,1
2,4,49,Kevin,False,0.2263,4
2,4,49,Dwight,False,0.0,1
2,4,49,Ryan,False,-0.1513,4
2,4,49,Dwight,False,-0.6579999999999999,6
2,4,50,Dwight,False,-0.4003,17
2,4,51,Michael,False,0.5267,20
2,4,52,Michael,False,0.8122,14
2,4,53,Michael,False,0.0,9
2,4,54,Jim,True,0.6597,7
2,4,54,Pam,True,0.0,2
2,4,55,Dwight,True,0.4939,24
2,4,56,Michael,True,-0.7717,20
2,4,56,Dwight,True,0.743,8
2,4,56,Michael,True,0.91,19
2,4,56,Dwight,True,0.4572,4
2,4,56,Michael,True,0.0,1
2,4,56,Dwight,True,0.0,14
2,4,56,Michael,True,0.2139,15
2,4,56,Dwight,True,-0.8807,4
2,4,56,Michael,True,-0.29600000000000004,1
2,4,56,Dwight,True,-0.9349,7
2,4,56,Michael,True,0.0772,16
2,4,56,Dwight,True,0.0,6
2,4,56,Michael,True,0.0,13
2,4,57,Dwight,True,-0.4215,29
2,4,58,Dwight,True,0.0,5
2,4,58,Ryan,True,0.4404,3
2,4,58,Dwight,True,0.0,7
2,4,58,Ryan,True,0.7003,3
2,4,58,Dwight,True,0.8271,8
2,4,58,Ryan,True,0.2023,4
2,4,58,Dwight,True,0.8992,30
2,4,58,Ryan,True,0.3182,1
2,4,58,Dwight,True,0.0,5
2,4,58,Ryan,True,0.0,7
2,4,58,Dwight,True,0.3677,22
2,4,59,Dwight,True,0.6741,35
2,4,60,Kevin,True,0.0,12
2,4,61,Pam,True,0.7783,24
2,4,61,Jim,True,0.6369,3
2,4,61,Pam,True,0.5994,18
2,4,61,Jim,True,0.29600000000000004,13
2,4,61,Pam,True,0.0,1
2,4,61,Jim,True,0.1877,17
2,4,61,Pam,True,0.1877,3
2,4,62,Angela,True,0.5719,20
2,4,63,Michael,True,0.4588,43
2,4,64,Jim,True,0.2263,14
2,4,64,Toby,True,0.0,9
2,4,64,Jim,True,0.631,21
2,4,64,Toby,True,0.654,27
2,4,65,Jim,True,0.0,18
2,4,65,Pam,True,0.0,1
2,4,65,Jim,True,0.29600000000000004,1
2,4,66,Jim,True,0.0,3
2,4,66,Kevin,True,0.0,18
2,4,66,Jim,True,0.0,2
2,4,66,Stanley,True,0.0,13
2,4,66,Kevin,True,0.0,1
2,4,66,Stanley,True,0.0,18
2,4,66,Kevin,True,0.6369,4
2,4,66,Jim,True,0.6151,18
2,4,67,Michael,True,-0.0516,54
2,4,68,Jim,True,0.0,9
2,4,68,Ryan,True,0.0,15
2,4,68,Jim,True,0.5859,10
2,4,68,Ryan,True,0.0,2
2,4,68,Jim,True,0.0,2
2,4,68,Ryan,True,0.3818,2
2,4,68,Jim,True,0.5859,1
2,4,68,Ryan,True,0.0,3
2,4,68,Jim,True,0.5719,6
2,4,68,Ryan,True,0.2263,5
2,4,69,Michael,True,0.7787,70
2,5,1,Michael,False,0.855,12
2,5,1,Pam,False,0.5719,5
2,5,1,Michael,False,0.4466,2
2,5,2,Michael,False,0.5719,45
2,5,2,Sherri,False,0.0,5
2,5,2,Michael,False,0.0,5
2,5,2,Sherri,False,0.0,17
2,5,2,Michael,False,0.743,24
2,5,2,Sherri,False,0.0,12
2,5,2,Michael,False,0.0,11
2,5,2,Sherri,False,0.0,6
2,5,2,Michael,False,0.0,2
2,5,2,Sherri,False,0.29600000000000004,1
2,5,2,Michael,False,-0.4404,22
2,5,2,Sherri,False,0.0,9
2,5,2,Michael,False,0.4404,1
2,5,2,Sherri,False,0.0,1
2,5,2,Michael,False,0.0772,13
2,5,2,Sherri,False,0.0,4
2,5,2,Michael,False,0.2244,3
2,5,2,Sherri,False,0.29600000000000004,1
2,5,2,Michael,False,-0.29600000000000004,1
2,5,2,Sherri,False,0.29600000000000004,1
2,5,2,Michael,False,0.0,1
2,5,2,Sherri,False,0.0,3
2,5,3,Michael,False,0.0,30
2,5,3,Pam,False,0.0,4
2,5,3,Michael,False,0.4019,1
2,5,3,Pam,False,0.0,4
2,5,3,Michael,False,0.4019,1
2,5,3,Pam,False,0.0,1
2,5,3,Michael,False,0.0,1
2,5,3,Pam,False,0.0,1
2,5,3,Michael,False,0.0,20
2,5,3,Pam,False,0.0,8
2,5,3,Michael,False,-0.5413,5
2,5,3,Pam,False,0.4019,12
2,5,3,Michael,False,0.128,12
2,5,3,Pam,False,0.0,4
2,5,3,Michael,False,-0.7003,34
2,5,3,Pam,False,0.0,5
2,5,3,Michael,False,0.0,9
2,5,3,Pam,False,0.5983,5
2,5,3,Michael,False,0.0,23
2,5,3,Pam,False,-0.3595,13
2,5,3,Michael,False,-0.128,8
2,5,4,Dwight,False,0.0,12
2,5,4,Jim,False,0.0,21
2,5,4,Phyllis,False,0.6588,2
2,5,4,Jim,False,0.29600000000000004,2
2,5,4,Dwight,False,0.5106,18
2,5,4,Phyllis,False,0.0,5
2,5,4,Dwight,False,0.0,25
2,5,4,Phyllis,False,-0.5423,1
2,5,5,Michael,False,0.0,1
2,5,5,Oscar,False,0.0,1
2,5,5,Michael,False,0.6249,6
2,5,5,Angela,False,0.29600000000000004,1
2,5,5,Michael,False,0.5106,4
2,5,5,Kevin,False,0.29600000000000004,1
2,5,5,Angela,False,0.4019,1
2,5,5,Michael,False,0.7177,21
2,5,5,Oscar,False,0.0,4
2,5,5,Michael,False,0.7882,18
2,5,5,Angela,False,0.0,12
2,5,5,Michael,False,0.6553,14
2,5,5,Angela,False,0.29600000000000004,1
2,5,5,Michael,False,0.9493,40
2,5,5,Angela,False,0.0,8
2,5,5,Michael,False,0.1779,18
2,5,6,Michael,False,0.8689,20
2,5,6,Kelly,False,0.0,3
2,5,6,Michael,False,0.3612,4
2,5,6,Kelly,False,0.5423,12
2,5,6,Michael,False,0.7096,6
2,5,6,Kelly,False,-0.0136,16
2,5,6,Michael,False,0.2732,8
2,5,7,Dwight,False,0.0,18
2,5,8,Pam,False,0.8519,3
2,5,8,Jim,False,0.2263,2
2,5,8,Pam,False,0.0772,5
2,5,8,Jim,False,0.4215,1
2,5,8,Pam,False,-0.3412,5
2,5,8,Jim,False,0.7184,13
2,5,9,Jim,False,0.8268,46
2,5,10,Pam,False,-0.34,4
2,5,10,Jim,False,0.0,6
2,5,11,Angela,False,0.2732,12
2,5,11,Oscar,False,0.4019,1
2,5,11,Angela,False,0.0,5
2,5,11,Oscar,False,0.29600000000000004,1
2,5,11,Angela,False,0.0,10
2,5,11,Oscar,False,0.6249,8
2,5,11,Kevin,False,0.29600000000000004,2
2,5,12,Michael,False,0.0,7
2,5,12,Dwight,False,0.4019,2
2,5,12,Michael,False,-0.29600000000000004,5
2,5,12,Dwight,False,0.0,1
2,5,12,Michael,False,0.0,1
2,5,12,Dwight,False,0.0,6
2,5,13,Michael,False,-0.742,23
2,5,14,Dwight,False,0.0,5
2,5,14,Michael,False,-0.5632,15
2,5,14,Dwight,False,0.0,4
2,5,14,Michael,False,0.0,8
2,5,14,Dwight,False,-0.29600000000000004,2
2,5,14,Michael,False,0.659,7
2,5,14,Dwight,False,-0.29600000000000004,3
2,5,14,Michael,False,0.0,3
2,5,14,Dwight,False,0.0,2
2,5,14,Michael,False,0.0,7
2,5,14,Dwight,False,0.0,6
2,5,14,Michael,False,0.0,5
2,5,14,Dwight,False,0.0,4
2,5,14,Michael,False,-0.3713,11
2,5,14,Dwight,False,-0.29600000000000004,4
2,5,14,Michael,False,0.1027,3
2,5,14,Dwight,False,0.0,2
2,5,14,Michael,False,0.3612,7
2,5,14,Dwight,False,0.0,4
2,5,15,Angela,False,0.0,5
2,5,15,Pam,False,-0.29600000000000004,4
2,5,15,Angela,False,0.0,1
2,5,15,Pam,False,0.0,2
2,5,15,Angela,False,0.0,10
2,5,15,Pam,False,0.0,3
2,5,15,Angela,False,0.0,6
2,5,16,Pam,False,0.0,16
2,5,17,Pam,False,0.29600000000000004,31
2,5,18,Jim,False,0.9571,84
2,5,19,Dwight,False,0.3182,7
2,5,19,Stanley,False,-0.29600000000000004,1
2,5,19,Dwight,False,0.0,4
2,5,19,Stanley,False,0.0,2
2,5,19,Dwight,False,-0.8398,27
2,5,19,Stanley,False,-0.5574,13
2,5,20,Michael,False,0.0,12
2,5,20,Dwight,False,0.0,5
2,5,20,Michael,False,0.0,3
2,5,20,Dwight,False,-0.2732,14
2,5,20,Michael,False,0.6526,32
2,5,21,Dwight,False,0.7459,65
2,5,22,Dwight,False,0.9666,47
2,5,23,Oscar,False,0.0,2
2,5,23,Ryan,False,-0.25,11
2,5,23,Oscar,False,0.0,4
2,5,24,Dwight,False,-0.8571,91
2,5,25,Pam,False,0.8399,19
2,5,26,Pam,False,-0.4767,13
2,5,26,Jim,False,0.0,4
2,5,26,Pam,False,0.6808,17
2,5,26,Jim,False,0.5267,13
2,5,26,Pam,False,0.0,1
2,5,27,Dwight,False,0.0,19
2,5,27,Michael,False,0.2732,2
2,5,27,Dwight,False,0.872,25
2,5,27,Michael,False,0.5983,1
2,5,27,Dwight,False,0.0,5
2,5,27,Michael,False,-0.2244,7
2,5,27,Dwight,False,0.5423,6
2,5,27,Michael,False,-0.5106,3
2,5,27,Dwight,False,0.4728,12
2,5,27,Michael,False,0.2584,9
2,5,27,Dwight,False,0.0,7
2,5,27,Michael,False,0.4101,14
2,5,27,Dwight,False,0.0,3
2,5,27,Michael,False,0.0,7
2,5,27,Dwight,False,-0.29600000000000004,16
2,5,27,Michael,False,-0.5399,7
2,5,28,Jim,False,0.128,70
2,5,28,Michael,False,-0.29600000000000004,15
2,5,28,Jim,False,0.4019,2
2,5,29,Jim,False,0.0,6
2,5,29,Michael,False,0.4019,2
2,5,29,Jim,False,-0.0772,2
2,5,29,Michael,False,-0.2023,19
2,5,29,Jim,False,0.0772,7
2,5,29,Michael,False,0.4019,1
2,5,29,Jim,False,0.2263,1
2,5,29,Michael,False,0.0772,11
2,5,29,Jim,False,-0.34,5
2,5,29,Michael,False,-0.6808,11
2,5,29,Jim,False,0.0,7
2,5,29,Michael,False,0.6808,5
2,5,29,Jim,False,0.0909,25
2,5,29,Michael,False,-0.7418,5
2,5,29,Jim,False,0.5859,1
2,5,29,Michael,False,-0.8268,9
2,5,29,Jim,False,-0.1779,3
2,5,29,Michael,False,0.0,21
2,5,29,Jim,False,0.0,13
2,5,29,Michael,False,0.0,4
2,5,29,Jim,False,0.2263,1
2,5,29,Michael,False,0.0,10
2,5,29,Jim,False,0.0,7
2,5,29,Michael,False,-0.5563,7
2,5,29,Jim,False,0.0,7
2,5,29,Michael,False,-0.9153,12
2,5,29,Jim,False,0.0,19
2,5,29,Michael,False,-0.29600000000000004,22
2,5,30,Pam,False,0.0,2
2,5,30,Jim,False,0.0,3
2,5,30,Pam,False,0.0258,8
2,5,30,Jim,False,0.29600000000000004,3
2,5,31,Michael,False,0.0,3
2,5,31,Creed,False,0.0,1
2,5,31,Michael,False,0.0,8
2,5,32,Michael,False,0.8832,33
2,5,32,Creed,False,0.0,5
2,5,32,Michael,False,0.4939,10
2,5,32,Creed,False,-0.29600000000000004,8
2,5,32,Michael,False,-0.34,4
2,5,32,Creed,False,-0.29600000000000004,5
2,5,32,Michael,False,-0.2183,8
2,5,32,Creed,False,-0.4215,7
2,5,32,Michael,False,0.0,4
2,5,32,Creed,False,0.0,3
2,5,32,Michael,False,0.2903,50
2,5,32,Creed,False,-0.3818,3
2,5,32,Michael,False,0.0,1
2,5,32,Creed,False,-0.0258,12
2,5,32,Michael,False,0.0,8
2,5,32,Creed,False,0.0,6
2,5,32,Michael,False,0.29600000000000004,7
2,5,32,Creed,False,0.0,7
2,5,32,Michael,False,0.0,4
2,5,32,Creed,False,0.0,2
2,5,32,Michael,False,0.0,8
2,5,32,Creed,False,-0.29600000000000004,8
2,5,32,Michael,False,-0.1695,5
2,5,32,Creed,False,0.0,3
2,5,32,Michael,False,0.0,1
2,5,33,Michael,False,-0.5423,26
2,5,34,Michael,False,-0.128,7
2,5,34,Creed,False,-0.4445,18
2,5,34,Michael,False,-0.3415,31
2,5,34,Creed,False,-0.5994,42
2,5,34,Michael,False,0.0,1
2,5,34,Creed,False,0.6288,18
2,5,35,Michael,False,0.0,9
2,5,36,Devon,False,-0.5106,6
2,5,36,Michael,False,0.2732,2
2,5,36,Devon,False,-0.8883,13
2,5,36,Michael,False,0.2732,4
2,5,36,Devon,False,0.0,8
2,5,36,Michael,False,-0.3408,15
2,5,36,Devon,False,-0.5574,5
2,5,36,Michael,False,-0.29600000000000004,1
2,5,36,Devon,False,-0.6608,8
2,5,36,Michael,False,-0.29600000000000004,18
2,5,36,Devon,False,0.2714,3
2,5,36,Michael,False,0.7184,10
2,5,37,Michael,False,0.3182,3
2,5,37,Devon,False,0.0,1
2,5,37,Michael,False,0.4543,24
2,5,37,Devon,False,-0.7901,46
2,5,37,Angela,False,0.4019,9
2,5,38,Pam,False,-0.4404,24
2,5,38,Jim,False,0.0,8
2,5,39,Jim,False,0.7383,69
2,5,40,Michael,False,0.9618,79
2,5,41,Children,False,0.4199,9
2,5,41,Michael,False,0.8585,13
2,5,41,Kid,False,0.0,4
2,5,41,Michael,False,0.6588,7
2,5,41,Kid,False,0.0,3
2,5,41,Michael,False,0.0,6
2,5,41,Kid,False,0.0,3
2,5,41,Michael,False,0.6588,49
2,5,42,Michael,True,-0.1027,9
2,5,42,Phyllis,True,0.0,1
2,5,42,Michael,True,-0.1027,6
2,5,42,Phyllis,True,0.4404,1
2,5,42,Michael,True,0.3798,24
2,5,42,Stanley,True,-0.4767,3
2,5,42,Michael,True,0.6705,26
2,5,43,Toby,True,0.0,2
2,5,43,Jim,True,0.0,3
2,5,43,Toby,True,0.0,1
2,5,43,Michael,True,0.0,2
2,5,43,Toby,True,0.3612,19
2,5,43,Michael,True,-0.3646,29
2,5,43,Toby,True,0.0,16
2,5,43,Michael,True,0.2584,21
2,5,43,Toby,True,0.0,13
